,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
영원무역홀딩스,1616649995000.0,34.38,74.41,5.58,85.11,B이하,C,B이하,B이하,2013,서비스업,0.11571481455640986,2.54
영진약품,169334044000.0,65.29,60.5,13.75,0.0,B이하,B,B이하,B이하,2013,의약품,0.03801229736308374,3.24
영풍,3939385519000.0,39.87,71.5,103.54,140.07,B이하,C,B이하,B+,2013,철강금속,0.10413701570385361,1.595
영풍제지,118120457000.0,15.72,86.42,-16.81,33.27,B이하,C,B이하,B이하,2013,종이목재,0.02910376284169465,0.485
영화금속,98358356000.0,101.27,49.68,-3.79,4.0,B이하,C,B이하,B이하,2013,운수장비,0.0594107591025235,1.17
오뚜기,1206220350000.0,62.71,61.46,2.46,68.72,B이하,C,B이하,B+,2013,음식료품,0.06848831461533582,1.94
우신시스템,206120936000.0,159.88,38.48,27.96,3.72,B이하,B,B이하,B이하,2013,기계,0.0795733203515492,0.5
우진,147327909000.0,26.43,79.1,-6.62,26.0,B이하,B+,B이하,B이하,2013,의료정밀,0.02630650370574517,1.7349999999999999
우진플라임,225185816000.0,170.73,36.94,25.06,0.0,B이하,C,B이하,B이하,2013,기계,0.026210058905809512,0.685
웅진씽크빅,459352060000.0,127.81,43.9,-11.04,0.0,B이하,C,B+,B+,2013,서비스업,0.08181843355422962,1.97
원림,126914249000.0,38.29,72.31,0.0,8.91,B이하,C,B이하,B이하,2013,섬유의복,0.03793345836321675,0.5
윌비스,242724623000.0,100.24,49.94,-3.14,0.0,B이하,B,B이하,B이하,2013,유통업,0.03390192788835652,0.55
유니드,880892350000.0,78.21,56.11,5.17,20.0,B이하,B,B이하,B이하,2013,화학,0.0770135646913638,0.8
유니온,275516205000.0,33.9,74.68,-8.88,11.48,B이하,B,B이하,B이하,2013,비금속광물,0.05345469826583166,0.33999999999999997
유니켐,64851524000.0,464.67,17.71,-12.71,0.0,B이하,C,B이하,B이하,2013,기타제조업,-0.1385178868534865,2.825
유니퀘스트,218347948000.0,49.1,67.07,5.0,0.0,B이하,B,B이하,B이하,2013,유통업,0.024875888646523125,1.5150000000000001
유성기업,353659805000.0,41.68,70.58,-4.83,25.7,B이하,B,B이하,B이하,2013,운수장비,0.15686157194494915,0.595
유엔젤,72642507000.0,12.9,88.57,-3.1,26.11,B이하,B,B이하,B이하,2013,서비스업,0.02295415820244902,1.085
유유제약,88679929000.0,27.59,78.37,5.42,12.7,B이하,B,B이하,B이하,2013,의약품,0.10503371685034577,0.775
유한양행,1513968939000.0,23.26,81.13,21.53,27.45,B이하,B,B이하,B+,2013,의약품,0.08454555639521466,1.905
유화증권,655592339000.0,39.82,71.52,-22.85,11.31,B이하,B,B이하,B이하,2013,증권,0.9603984991812544,0.42000000000000004
율촌화학,522867533000.0,63.96,60.99,8.61,83.92,B이하,B,B이하,B이하,2013,화학,0.06376463566570521,0.895
이건산업,382494365000.0,134.55,42.64,-7.23,3.0,B이하,C,B이하,B이하,2013,종이목재,0.11329320978141359,1.115
이구산업,275686501000.0,158.18,38.73,-0.13,0.0,B이하,B,B이하,B이하,2013,철강금속,0.01303669102823285,0.425
이마트,13051829830000.0,94.86,51.32,2.76,29.99,B+,B+,B+,B+,2013,유통업,0.06157894024458689,1.0
이수페타시스,467565657000.0,125.53,44.34,28.03,9.85,B이하,C,B이하,B이하,2013,전기전자,0.07773176957107675,1.435
이수화학,1291256102000.0,219.89,31.26,-7.11,8.71,B이하,C,B+,B+,2013,화학,-0.021255922432266615,0.49
이스타코,92335201000.0,78.02,56.17,341.13,0.0,B이하,C,B이하,B이하,2013,서비스업,0.9793763068645173,1.145
이연제약,178399194000.0,27.07,78.7,-4.06,30.0,B이하,B,B이하,B이하,2013,의약품,-0.00047216166958510527,2.055
이월드,204443013000.0,207.34,32.54,9.27,0.0,B이하,C,B이하,B이하,2013,서비스업,-0.08581514091339183,0.905
이화산업,277575752000.0,50.87,66.28,0.0,0.0,B이하,C,B이하,B이하,2013,유통업,0.03660355144959989,0.47
인디에프,198771950000.0,120.87,45.27,-8.33,0.0,B이하,C,B이하,B이하,2013,섬유의복,0.03248881576861397,0.6900000000000001
인지컨트롤스,411595835000.0,110.53,47.5,-2.41,19.16,B이하,C,B이하,B이하,2013,운수장비,0.007512931610544384,0.64
인천도시가스,355456808000.0,156.31,39.02,6.2,23.42,B이하,C,B이하,B이하,2013,전기가스업,0.017864134869632217,0.8
인터지스,458605173000.0,146.83,40.51,15.96,5.35,B이하,C,B이하,B이하,2013,운수창고업,0.03034115072924051,0.6950000000000001
인팩,158810730000.0,94.63,51.38,5.77,26.0,B이하,C,B이하,B이하,2013,운수장비,0.06108799755061307,0.85
일성건설,284773448000.0,123.21,44.8,4.7,2.81,B이하,C,B이하,B이하,2013,건설업,-0.06205526261205414,0.28500000000000003
일신방직,776197124000.0,19.86,83.43,-3.84,39.11,B이하,B+,B이하,B이하,2013,섬유의복,0.10784326594836856,0.515
일신석재,82370066000.0,47.3,67.89,-3.94,0.0,B이하,C,B이하,B이하,2013,유통업,0.031644683520005996,1.795
일양약품,377664126000.0,107.65,48.16,3.75,3.83,B이하,B,B이하,B이하,2013,의약품,0.03022334651004064,3.3200000000000003
일정실업,70202818000.0,38.13,72.4,-0.69,25.0,B이하,B,B이하,B이하,2013,섬유의복,0.05672304143367209,0.5449999999999999
일진전기,835753216000.0,160.29,38.42,-11.05,7.0,B이하,C,B이하,B이하,2013,전기전자,-0.017802900802066073,0.655
일진홀딩스,1116481234000.0,164.56,37.8,-8.52,4.21,B이하,C,B이하,B이하,2013,서비스업,-0.015385153454498918,0.5
자화전자,357073877000.0,48.77,67.22,43.13,64.41,B이하,C,B이하,B이하,2013,전기전자,0.10840934763895738,2.105
전방,525458565000.0,162.21,38.14,-0.45,0.0,B이하,B,B이하,B이하,2013,섬유의복,0.02206066676980759,0.255
제일기획,1704530969000.0,154.96,39.22,14.56,0.0,B이하,B,B이하,B이하,2013,서비스업,-0.02443912844202576,5.4
제주은행,3185568000000.0,990.59,9.17,-8.94,2.0,B+,A,B이하,B이하,2013,은행,0.9381862984454311,0.395
조광페인트,226436953000.0,65.69,60.35,6.71,32.81,B이하,C,B이하,B이하,2013,화학,0.05338452976619757,0.685
조광피혁,193032480000.0,27.42,78.48,-2.14,0.0,B이하,B,B이하,B이하,2013,기타제조업,0.0682626560229029,1.345
조비,81378985000.0,164.87,37.76,26.56,0.0,B이하,D,B이하,B이하,2013,화학,0.03171138954281818,1.575
조선내화,1133194843000.0,71.86,58.19,1.51,65.0,B이하,B,B+,B이하,2013,비금속광물,0.09681096494101014,0.67
조선선재,60264361000.0,24.6,80.25,-1.61,0.0,B이하,C,B이하,B이하,2013,기계,0.20685118736351818,1.125
조일알미늄,258754256000.0,49.85,66.73,-9.15,3.0,B이하,B,B이하,B+,2013,철강금속,0.03547440934490661,0.47
조흥,118038382000.0,21.11,82.57,3.57,30.0,B이하,C,B이하,B이하,2013,음식료품,0.15559095225576466,0.615
종근당바이오,175499039000.0,41.68,70.58,-11.77,3.92,B이하,B,B이하,B이하,2013,의약품,0.10883733442905709,0.635
주연테크,32224379000.0,22.5,81.63,-19.45,0.0,B이하,C,B이하,B이하,2013,전기전자,-0.03195994467137378,1.5299999999999998
진도,183720537000.0,169.57,37.1,-4.93,0.0,B이하,C,B이하,B이하,2013,유통업,0.0760560349578635,0.585
진양산업,38791830000.0,20.3,83.12,-0.51,20.0,B이하,C,B이하,B이하,2013,화학,0.06956339004265025,0.9550000000000001
진양홀딩스,528198182000.0,43.88,69.5,0.0,19.61,B이하,B,B이하,B이하,2013,서비스업,0.09794705224732356,0.6
진양화학,44339143000.0,62.29,61.62,9.15,30.0,B이하,B,B이하,B이하,2013,화학,0.06735332419207392,0.9400000000000001
진흥기업,487800578000.0,1287.89,7.21,2.75,0.0,B+,B,B+,B+,2013,건설업,0.010102692881548074,10.68
참엔지니어링,533445139000.0,466.89,17.64,57.95,0.0,B이하,B,B이하,B이하,2013,기계,0.06415150121808483,1.025
천일고속,60338619000.0,35.36,73.88,3.3,0.0,B이하,C,B이하,B이하,2013,운수창고업,0.04144133499160286,1.415
카프로,643433406000.0,79.36,55.75,-19.32,0.0,B이하,B,B이하,B+,2013,화학,-0.06988219516279033,1.07
코리아써키트,551207964000.0,39.17,71.85,5.3,20.14,B이하,C,B이하,B이하,2013,전기전자,0.11648987783106157,1.36
코스모신소재,274132680000.0,174.95,36.37,18.72,0.0,B이하,C,B이하,B이하,2013,화학,-0.09278772170217864,0.865
코스모화학,764170955000.0,151.02,39.84,0.0,0.0,B이하,B,B이하,B+,2013,화학,0.022006219438770305,0.5449999999999999
코아스,98569947000.0,160.23,38.43,15.02,0.0,B이하,B,B이하,B이하,2013,기타제조업,0.06658151371474395,1.035
코오롱,3775562705000.0,356.29,21.92,-6.06,10.08,B이하,B,B이하,B이하,2013,서비스업,0.0030318086642068544,0.475
코오롱글로벌,2439992829000.0,520.15,16.13,-14.77,0.0,B이하,B+,B이하,B이하,2013,건설업,0.005958393718322079,1.105
코오롱플라스틱,219566895000.0,148.02,40.32,-3.15,0.0,B+,B+,B+,B+,2013,화학,-0.02815170039846346,1.605
코웨이,1667858723000.0,77.26,56.41,6.3,304.0,B+,B,A,A,2013,서비스업,0.25338459475490677,5.335
콤텍시스템,119842093000.0,114.78,46.56,13.25,6.0,B이하,B,B이하,B이하,2013,서비스업,-0.03321307289704085,0.9199999999999999
키움증권,3676323061000.0,334.79,23.0,-9.77,9.0,B이하,B+,B이하,B이하,2013,증권,0.8907864896779045,1.7399999999999998
태경산업,435097316000.0,54.47,64.74,9.58,30.0,B이하,B,B이하,B이하,2013,화학,0.05889575022852226,0.825
태광산업,3994992553000.0,47.75,67.68,-5.43,26.46,B이하,D,B이하,B이하,2013,화학,0.06654738354613837,0.585
태림포장,568149736000.0,56.12,64.05,-6.25,5.0,B이하,C,B이하,B이하,2013,종이목재,0.06717298592348722,0.55
태영건설,2994170059000.0,137.09,42.18,-4.44,0.0,B이하,B+,B이하,B이하,2013,건설업,0.02990244453942996,0.635
태원물산,42416670000.0,37.19,72.89,-14.64,16.24,B이하,B,B이하,B이하,2013,운수장비,0.04665045449981185,0.585
태평양물산,567236761000.0,252.09,28.4,37.93,6.71,B이하,B,B이하,B이하,2013,섬유의복,-0.04351018035842388,3.875
텔코웨어,127430930000.0,32.07,75.72,5.63,72.76,B이하,B,B이하,B이하,2013,서비스업,0.4976239944790579,1.28
티에이치엔,205317444000.0,933.43,9.68,38.4,6.28,B이하,C,B이하,B이하,2013,전기전자,-0.07753530005775267,0.71
티웨이홀딩스,74942426000.0,160.85,38.34,0.0,0.0,B이하,D,B이하,B이하,2013,비금속광물,0.031182672011352892,1.135
파미셀,99368849000.0,20.56,82.94,200.63,0.0,B이하,C,B이하,B이하,2013,의약품,-0.09926034699665569,5.055
팜스코,564784427000.0,138.01,42.01,12.17,0.0,B이하,C,B이하,B이하,2013,음식료품,0.014735894140447901,1.025
퍼스텍,147578857000.0,113.74,46.79,18.91,4.98,B이하,B,B이하,B이하,2013,기계,-0.003288087363591833,1.785
퍼시스,348668177000.0,12.73,88.71,-2.19,46.35,B이하,B,B이하,B+,2013,기타제조업,0.11741450499912072,1.095
페이퍼코리아,453347281000.0,301.71,24.89,6.18,0.0,B이하,C,B이하,B이하,2013,종이목재,-0.02001368115210703,0.915
평화산업,68160050000.0,270.95,26.96,4.82,1.87,B이하,B,B이하,B이하,2013,운수장비,0.049528527652055995,1.87
평화홀딩스,563167943000.0,232.33,30.09,-0.05,18.93,B이하,B,B이하,B이하,2013,서비스업,0.053274879348362565,0.365
풍산,2684089621000.0,170.47,36.97,4.2,9.0,B+,B+,B이하,B+,2013,철강금속,0.024782712897407876,0.77
풍산홀딩스,631124272000.0,20.86,82.74,20.73,14.37,B이하,B,B이하,B이하,2013,서비스업,0.08397618758562601,0.51
하나금융지주,18218524000000.0,28.33,77.93,473.07,5.0,A,A+,B+,B+,2013,기타금융,0.22448443796571413,0.77
하나투어,376496384000.0,95.45,51.16,14.55,117.16,B이하,B,B이하,B이하,2013,서비스업,0.13013525538232418,5.075
하이스틸,249462910000.0,88.8,52.97,-33.53,2.0,B이하,B,B이하,B이하,2013,철강금속,0.029971732313540132,0.385
하이트진로,3553146711000.0,156.89,38.93,-6.74,20.41,B+,B,B+,B+,2013,음식료품,0.12965329585508287,1.78
하이트진로홀딩스,4262180556000.0,244.19,29.05,-6.67,6.47,B이하,B+,B이하,B이하,2013,서비스업,0.11976733335834153,0.385
한국가스공사,43666375501000.0,388.83,20.46,8.65,0.0,B+,B+,A,B+,2013,전기가스업,0.035733994152122896,0.63
한국공항,371858216000.0,52.58,65.54,-1.06,9.66,B이하,C,B+,B이하,2013,운수창고업,0.0394270298656199,0.32
한국내화,197446456000.0,104.22,48.97,5.87,9.3,B이하,B,B이하,B이하,2013,비금속광물,0.04373613445837495,0.89
한국쉘석유,122825707000.0,36.42,73.3,-11.39,334.29,B+,B+,B+,B+,2013,화학,0.15293163456867387,7.715
한국전자홀딩스,234855920000.0,93.2,51.76,-3.39,0.0,B이하,C,B이하,B이하,2013,서비스업,-0.01212639218613641,0.205
한국종합기술,207814312000.0,68.95,59.19,-5.39,20.0,B이하,B,B이하,B이하,2013,서비스업,0.012415415969645497,0.58
한국주강,78185339000.0,7.38,93.13,-25.08,0.0,B이하,C,B이하,B이하,2013,기계,-0.15323083557845807,0.61
한국철강,907187123000.0,32.1,75.7,-16.81,17.99,B+,B+,B이하,B+,2013,철강금속,0.06391147134816577,0.36
한국카본,296878102000.0,26.87,78.82,47.49,18.85,B이하,B,B이하,B이하,2013,기계,0.2699937356589241,1.23
한국콜마홀딩스,266882024000.0,44.88,69.02,-67.14,12.92,B이하,C,B이하,B이하,2013,서비스업,0.17123404595503236,1.905
한국화장품,108902651000.0,355.77,21.94,-6.45,0.0,B이하,B,B이하,B이하,2013,유통업,-0.14002622126123454,1.54
한국화장품제조,40396297000.0,58.76,62.99,-0.5,0.0,B이하,C,B이하,B이하,2013,화학,-0.09814187889970463,0.745
한농화성,130914512000.0,62.06,61.7,6.24,15.65,B이하,B,B이하,B이하,2013,화학,0.08416666971587365,0.8799999999999999
한독,473529212000.0,60.91,62.15,4.22,40.0,B+,B+,B이하,B+,2013,의약품,0.028395366390890405,0.815
한미반도체,240728439000.0,31.75,75.9,10.47,92.59,B이하,B+,B이하,B이하,2013,기계,0.06157360295770153,1.495
한미사이언스,579822998000.0,41.74,70.55,992.19,0.0,B이하,B,B이하,B이하,2013,서비스업,-0.0010653015300435649,1.6099999999999999
한미약품,880869229000.0,90.29,52.55,8.33,0.0,B+,B,B+,B+,2013,의약품,0.1177750641797005,4.515
한샘,506202072000.0,91.54,52.21,28.56,53.78,B이하,B+,B이하,B이하,2013,유통업,0.08409867653480134,3.33
한섬,1002393310000.0,26.04,79.34,-5.15,53.52,B이하,B,B이하,B이하,2013,섬유의복,0.06746943430396862,1.01
한성기업,209621483000.0,206.89,32.59,3.91,0.0,B이하,C,B이하,B이하,2013,음식료품,-0.010387048050772466,0.6699999999999999
한세실업,682383723000.0,150.79,39.87,9.63,30.0,B이하,B,B이하,B이하,2013,섬유의복,0.02186977451115844,2.37
한세예스24홀딩스,873460346000.0,134.85,42.58,6.79,16.0,B이하,B,B이하,B이하,2013,서비스업,0.014788754475101319,2.285
한솔케미칼,427996740000.0,115.64,46.37,-0.57,9.82,B이하,C,B이하,B+,2013,화학,0.15056974278806798,1.72
한솔테크닉스,422296680000.0,147.93,40.33,-8.56,0.0,B이하,B,B이하,B이하,2013,전기전자,-0.023813814219707505,1.9249999999999998
한솔홈데코,280380827000.0,125.56,44.33,23.65,0.0,B이하,C,B이하,B+,2013,종이목재,0.02805039560644411,0.865
한신공영,1528677944000.0,365.55,21.48,49.62,1.9,B이하,B,B이하,B이하,2013,건설업,0.060986972392907034,0.335
한양증권,570906208000.0,117.1,46.06,-11.87,5.02,B이하,B+,B이하,B이하,2013,증권,0.26465022507246605,0.33499999999999996
한올바이오파마,97851602000.0,64.11,60.94,-2.37,0.0,B이하,B,B이하,B이하,2013,의약품,-0.10481309059505245,7.449999999999999
한익스프레스,85379983000.0,206.51,32.63,22.09,0.0,B이하,C,B이하,B이하,2013,운수창고업,-0.00030729063564859197,1.01
한일철강,315044201000.0,89.21,52.85,-7.02,7.08,B이하,C,B이하,B이하,2013,철강금속,0.013174255557323551,0.20500000000000002
한진,1807382069000.0,156.7,38.96,4.33,4.93,B이하,B,B이하,B+,2013,운수창고업,0.07134929708464648,0.355
한진중공업홀딩스,2531518000000.0,112.87,46.98,5.17,4.2,B이하,B+,B이하,B이하,2013,서비스업,0.010698288407364387,0.22500000000000003
한창,37693959000.0,69.05,59.15,34.1,0.0,B이하,C,B이하,B이하,2013,유통업,-0.20975850090631445,0.855
한창제지,158442545000.0,326.82,23.43,11.04,0.0,B이하,B,B이하,B이하,2013,종이목재,0.06432208605519787,1.065
한화,113322609673000.0,951.62,9.51,236.65,7.38,B이하,D,B이하,B+,2013,화학,0.16537564663893453,1.06
한화손해보험,7886561695000.0,1546.3,6.07,11.78,0.0,B이하,B,B이하,B이하,2013,보험,0.11737052059142501,0.77
한화투자증권,7748850572000.0,835.16,10.69,-46.93,0.0,B이하,B+,B이하,B이하,2013,증권,-0.63876072278593,0.47000000000000003
현대건설,14666501000000.0,185.66,35.01,3.96,10.0,B+,B+,B+,B+,2013,건설업,0.008480193750495415,1.56
현대글로비스,5069219085000.0,117.21,46.04,9.49,300.0,B+,B+,B+,B이하,2013,운수창고업,0.031667686291465186,3.7199999999999998
현대모비스,34430309000000.0,70.5,58.65,11.07,37.95,B+,B+,B+,B+,2013,운수장비,0.05496120688470409,1.83
현대미포조선,10227698199000.0,215.57,31.69,-9.73,15.67,A,B+,A,A,2013,운수장비,-0.16399768110598584,0.94
현대백화점,5600706253000.0,57.94,63.32,0.91,12.8,B이하,B,B+,B이하,2013,유통업,0.22581963223443569,1.4300000000000002
현대비앤지스틸,626576633000.0,111.87,47.2,-6.6,0.0,B이하,C,B이하,B이하,2013,철강금속,0.05246184459735627,0.7
현대위아,4860454999000.0,110.29,47.55,1.01,10.0,B+,B,B+,B+,2013,운수장비,0.07464781799224342,2.185
현대제철,29520275370000.0,120.88,45.27,-4.34,9.94,B+,B+,B+,B+,2013,철강금속,0.047585028959124344,0.515
현대홈쇼핑,1429041784000.0,23.71,80.84,5.18,22.0,B이하,B,B이하,B이하,2013,유통업,0.1123088996711688,1.6349999999999998
혜인,228890084000.0,138.29,41.96,14.88,8.86,B이하,B,B이하,B이하,2013,유통업,0.11898043902670002,0.535
호텔신라,1712070637000.0,152.31,39.63,3.49,2.97,B이하,C,B이하,B이하,2013,유통업,0.06640270441323469,3.5199999999999996
화성산업,419481129000.0,76.48,56.66,0.4,4.58,B이하,B+,B이하,B이하,2013,건설업,0.10229418991826543,0.27
화신,781630816000.0,133.61,42.81,-8.76,19.89,B이하,C,B이하,B이하,2013,운수장비,0.020370943332039943,1.26
화천기계,173810242000.0,42.14,70.35,0.55,18.0,B이하,B,B이하,B이하,2013,기계,0.026744013861221758,0.525
화천기공,316080665000.0,37.5,72.73,-8.69,30.0,B이하,B,B이하,B이하,2013,기계,0.06079809783468185,0.57
환인제약,193100883000.0,11.48,89.7,-2.56,39.35,B이하,B+,B이하,B이하,2013,의약품,0.10209385708697491,1.2850000000000001
황금에스티,253730129000.0,47.68,67.71,3.52,10.0,B이하,B,B이하,B이하,2013,철강금속,0.03548340946676072,0.375
효성,13593412883000.0,408.34,19.67,-0.26,18.95,B+,B+,B+,B+,2013,화학,0.04332481736280247,0.9099999999999999
후성,290138308000.0,119.82,45.49,-8.65,0.0,B이하,C,B이하,B이하,2013,화학,0.07394891259033812,3.0599999999999996
휴스틸,561572715000.0,38.31,72.3,-6.99,14.0,B이하,B,B이하,B이하,2013,철강금속,0.03221515605070414,0.405
흥아해운,571060118000.0,267.6,27.2,5.98,1.77,B이하,B,B이하,B이하,2013,운수창고업,0.0349252166154155,0.88
